postUrl,postAccount,postViews,postLikes,postCommentCount,postComments,postSaved,postShared,postCaption,postHashtags,postDate,postDateCollected
https://www.tiktok.com/@linoya_friedman/video/7175668100560375042,linoya_friedman,9600000,1000000,4709,"['It’s not giving French fashion as much anymore. It gives me NYC streetwear', 'Go to « porte de La Chapelle » very good fashion district', '😳 I thought french fashion was classic minimal? Thats what they say.. this is screaming NYC', 'So everyone’s rich and can afford designer?', 'literally Eleanor Calder in the video 💀', 'Ah you mean what tourists are wearing in paris', 'You mean “what are tourists who think they’re Parisians wearing in Paris”', 'looks like an episode of Emily in Paris', 'Not as chic as it used to be', ""ptdr mais Paris c'est comme ça sur la carte postal pas en vrai ça c'est les beau cartier de Paris les Bourges faut avoir les moyens hein"", ""Paris n'est pas seulement la capitale de la France c'est aussi la capitale de la mode"", 'Why are all of these comments horribly negative lmao all the outfits SLAYED', ""ça me donne envie d'aller sur paris mais je sais que c'est pas supportable une fois sur place"", 'Cold weather allows for better fashion.', 'not eleanor calder bye', 'Y’a des gens ici je sais pas si ils pensent qu’on a besoin d’être riche pour bien s’habiller mais pas du tout', 'Va dans a St Denis tu va voir si ils sont habillés pareil 😭', 'Someone tell Miss Denim dress that Balenciaga is canceled', 'that’s literally eleanor calder', 'Are they sitting outside eating in the freezing cold?']",57800,8116,The fashion here is just beyond 😭 happy Saturday 🫶🏻,"['streetstyle', 'streetfashion', 'paris', 'parisfashion', 'parisianstyle', 'streetwear']",2022-12-10,2023-11-10
https://www.tiktok.com/@closet_nepal/video/7185697801127398682,closet_nepal,27000000,1700000,1663,"['fun fact: that wrong one look even better than right one', 'Only in Ohio', 'you are a twin ? 🧐', 'Kuch bhi shirt shirt hota hey', 'the ❌️is better', '✅', ""I'm okay with the wrong(❌) one"", 'Jungkook stailst :', '😳 cool', '😳', '🥰🥰🥰', '🥰', '😃Wooooow😃', 'nice🥰', '🥰', 'Amazing', '😳', '😂Wrong is my type', 'ndirha nhar tnin@mee_rana0', '5 min crafts taking notes rn.']",323800,31400,What crop shirt?,"['closetnepal', 'fashionhacks']",2023-01-06,2023-11-10
https://www.tiktok.com/@brycehcward/video/7270493938664901893,brycehcward,11400000,748100,2556,"['Bryce Dallas Howard Recoil', 'Bryce Dallas Howard and Christina Hendricks my mommies.', 'La parfaite Gwen stacy a l’époque maintenant c’est plus possible, elle ne lui reste plus que le rôle de tante may😭', 'Bryce Dallas 👌👌', 'am i the only one that is confused between her and Jessica Chastain', 'is this Maitland Ward?', 'so uhm wheres this bryce dallas recoil ez blue comment', 'is she the girl Gwen ( spider man) tobey McGuire verse?', 'Bryce Dallas Howard and Christina Hendricks are Beauties! 🤩', 'am i the only one who has a crush on Elizabeth Olsen🤭', 'Prime Bryce Dallas', 'Track svp ?', 'Bryce dallASS', 'Bryce Dallas 🤩', 'amouranth', ""Oh my Lord she's got to be the finest woman in the world"", 'eyes look very similar to Cillan Murphy 👀 from the series Peaky Blinders (Thomas Shelby)', 'the reason i loved (jurassic world) for', 'YAMS', 'She is gorgeous and beautiful!!!']",94400,3570,"💃🏼 ""I'm on top of the world.""","['brycedallashoward', 'edit', 'fashion', 'mathewmcconaughey', 'gold', 'actress', 'jurassicworld', 'foryou', 'fypシ', 'explorepage', 'ginger', 'redhead', 'tiktok']",2023-08-23,2023-11-10
https://www.tiktok.com/@cowgirlnel/video/7158257757395766533,cowgirlnel,655100,51400,301,"['I wish I was there the Scandinavian style is too stressful to keep up with', 'do they actually dress like that everyday', 'yall actually go to school like that whattt', 'the second one 💀💀', ""ain't no way u coming like this in Europe"", 'do yall even change clothes after waking up? 🧍\u200d♀️', 'Is she really pregnant cuteeeeeeeeeee', 'for everybody wondering if americans fr dress like this at school we do😭', 'That’s why I could never go to an American school, I dresss too much for y’all 💀', '@blob blob pretty much', '@THE green girl💚🇫🇮 happy day to be european', ""I'm the only one thinking abt the Prego girl? (if she is Prego!)"", 'Ils y vont en pyjama ou quoi?', 'is this real?', '@ella ní shúilleabháin this could be you', '@❣ if someone would be dressed like that school everyone will talk s', 'THE THIRD GUY OH MY LORDDDD', '@rebeckabelenkyyyy sant', 'As a Swede I like this style more than Scandinavian style because here everyone dress up like it’s a model show but I don’t', 'My airport outfits🥰🥰🥰']",3203,375,"Jk, it was actually PJ day. But honestly pretty accurate🤩","['exchangestudent', 'exchange', 'highschool', 'fashion', 'runwaywalk']",2022-10-24,2023-11-10
https://www.tiktok.com/@aanhanif31/video/7286366143856659718,aanhanif31,18900000,1100000,1832,"['clo3dfashion', 'APP>clo3d', 'It’s marvelous designer and no it’s not a game it’s a software for creating clothing', 'App name ?', 'name apps?', 'un logiciel pour sa stp?', 'I WANT THESE TYPE OF GAMES😭', 'How to download to iPhone?', 'do i have to pay?', ""why isn't this showing on the playstore?!"", 'I\'m obsessed with the ""i love my body""song', 'name game plss', ""c'est gratuit ???"", 'clo3dfashion', 'is this a website or suggestions please tell me', 'the programs name is clo3d it’s not on phones', '@zekeisabeast seru', '@LittleMonster miraaaa', 'J’arrive pas à l’utiliser moi ce logiciel sur le pc 😭', 'can you import a 3d model from blender here?']",119500,2040,I love my body ❤️,"['clo3d', 'clo3dfashion', '3drendering', 'fashiondesigner', 'fashiondigital', 'digitalfashion', 'softwaredesign', '3ddesigners', 'render', 'rendering', 'foryourpage', 'fashiontiktok', '3danimation']",2023-10-05,2023-11-10
https://www.tiktok.com/@angel.m.lov/video/7282747529211415813,angel.m.lov,4130,179,2,"['EXCUSE ME???? ICONICCC', 'underrated']",27,0,☆-Background(edited by me)->,"['☆Vi☆', 'edit', 'fashion', 'britneymanson', 'gacha', 'speedsong', 'trend', 'velocity', 'lyrics', 'part36', 'speed', 'song', 'fyp']",2023-09-25,2023-11-10
https://www.tiktok.com/@joeando/video/6816483834645826821,joeando,3400000,639100,1161,"['He said “fortune cookie but make it fashion” 😤[complacent]', 'Uhm.... I believe you and the Norwegian singer Alexander Rybak are twins that were separated at birth', 'can’t wait for you to make her wedding dress', 'That’s literally fortune cookie', 'Honestly dude that’s so impressive. Hope you make it big time and we get to see you in Paris fashion week one day. From TikTok to Paris 😉', 'I actually made a shirt because I saw your videos', 'it kinda looks like a gyoza', 'He looks like the Boy who sang fairy tale from Eurovision Song Contest', 'J’ai tjr pas compris le but de ce genre de création..', 'un tacos geant', '@els.mona la chanson 😂😂', 'OKAY SO NOBODY IS GOING TO POINT OUT THAT HE GAVE OFF SWEAT PEA vibes in that jacket ?!?!!?', 'this looks like one of those Chinese fortune cookies', 'fortune cookies be like', 'Omg wow wow', 'Part. 2 and 3 and more versions please!! This is sooooo cool', 'He’s a fashion student and she’s literally a model.....🤔👌', '@cowdr une boîte à tacos géante le truc', '@itsnoem on dirait un gros biscuit de chance chinois là', 'c’est comme ça qu’on verra les kebabs après le confinement @mainavlx', 'Very Comme Des Garçons', 'that looks like a fortune cookie ahahah', ""@lamafpllavie OK j'ai fais mon choix 😂"", 'omg she could play Mary Austin in Bohemian Rhapsody...😩', 'What fabric did you use for the last garment? Xx', 'Fortune cookie.', 'The audio', 'Looks like a fortune cookie', 'HAHAHAHA está cool', 'FORTUNE COOKIE I LOVE IT', 'Oh wow! Wasn’t expecting this 😲 It’s unique! 🙌🏼😍', 'Fortune cookie 🤘', 'she went from 💃 to 🥟', 'I get greaser vibes from him😎', 'Idk why but it gives me fortune cookie vibes 🥠', '@sylviadvj @bucarosofia 😂 bah oui bien sûr', 'She said fortune cookie']",12900,3762,Made this out of foam! Should I make,"['niamhadkins', 'tiktokfashion', 'fashion', 'diy', 'fyp', 'foryou', 'couplegoals']",2020-04-16,2023-11-10
https://www.tiktok.com/@_natalikim/video/7198310288846802219,_natalikim,139900,2593,44,"['that was trending in 2022, 2023 trend is the skinny jeans', 'where are the jeans from?', 'which one?', 'I like all the don’t better. I’m so not trendy', 'It’s fine, I like it too😅', 'Where did you get the white corset top from?', 'akira☺️', 'Where is the corset top from?! So cutee 🥰', 'Akira', 'Seen so many TikTok’s saying skinny jeans is in for 2023 and I’m here for it', 'I think skinny jeans will be back in fashion, but definitely not in 2023', '100% disagree. All outfits were totally cute.', '🥰', 'Where do you get your jeans?', 'from @hottycott_', 'Love the top!', 'Love it!', 'very very nice ❤️❤️❤️', '🥰loved all the outfits', 'nice', 'love it', 'She’s so cute!🥺', 'cargo pants and wide leg pants .. 🥰🥰', 'Where did you find the cropped moto jacket? I love it!!!', 'Your first outfit was the cutest though.', '😻😻😻😻', '🥰🥰', '🥰']",506,37,What is your favorite fashion trend in 2023?😉,"['fashiontiktok', 'fashion2023', 'fashioninspo', 'fashionprediction', 'corset', 'skinnyjeans', 'motojacket', 'cargopants', 'nycstyle', 'vs', 'fashionera', 'fypシ', '4u', 'viral', 'viraltiktok', 'fashiondosanddonts']",2023-02-09,2023-11-10
https://www.tiktok.com/@alotoftrouble/video/7073901383342181637,alotoftrouble,15200000,2000000,4695,"['Are you ready 😃😄\n🚶🏻\u200d♀️😠👺\nokay 🥰🏃🏻\u200d♀️', 'well she’s certainly adorable.', ""She's the best🤩"", 'She really served and dipped under 5 seconds', 'Now I need to see the pictures', 'She’s such a sweetheart!! With the best strong character. One of my dear friends', 'I have no idea who this is but I love them with my whole heart 🥰❤️', 'Le pouvoir des mannequins😍', 'I love her! Who is she ?', 'Yeaaaaahhh😍🔥🔥🔥🔥', 'here name please 🥺🥺🥺', 'Steinberg', ""What's her name?"", 'Steinberg', 'The professionalism, the attitude, and the personality 😳', 'This is insane talent', 'I watched it 5 times 😂🤩', 'She’s beautiful a real model', 'from this 😀 to this 😠 and become this 😆', '@a.inun18 @istillloveyouuuu._ Sofia hehehehe', 'her voice bro 😳', '@newsfash love them']",67000,8880,this is a steinberg fan page now 🤣🤣 the best one,"['parisfashionweek', 'fashion', 'steinberg', 'sophiasteinberg', 'louisvuitton', 'streetstyle', 'alot', 'iconic', 'foryou', 'fyp', 'fashionicon']",2022-03-11,2023-11-10
https://www.tiktok.com/@dmvtark/video/7269759491875392800,dmvtark,45100,2568,10,"['FASHION 🗣🗣🗣', 'Fashion 💅🏻', '💥🗣FASHION FASHION FASHION', '@כאן קוראים📚📖❤', 'Name?', '@', '9rrrrr', 'ffce', 'автарка😑🍒🍑']",576,21,fashion,"['dmvtark', 'slowedaudios', 'fyp']",2023-08-21,2023-11-10
https://www.tiktok.com/@ayumihills/video/7288279992578968833,ayumihills,3400000,522900,2802,"['dior, hermes, chrome hearts, zara, zara, zara, i dont know.. yay!! [happy]', 'dior, hermes, chrome hearts, zara, zara, zara, wakaranaiii yayyy [cute]', 'guys i think she likes zara idk tho', 'SHES SO CUTE😭😭', '@Michaellll wakaranai yay! [happy]', ""Dior,Hermes, Chrome Hearts, Zara,Zara,Zara,I don't Know..! YAYYY!!!!!! 🥰 [happy]"", ""I don't know yay!"", 'Zara, Zara, Zara, I don’t know, yay 💞', 'the two guys in the back 😭', '@E she doesnt know yey!', ""New brand from 2023 it's I Don't Know ✧⁺⸜(●˙▾˙●)⸝⁺✧ʸᵃʸ"", 'i don’t know is my favorite because everything i have is from i don’t know 😍😍😍', '@mi (Taylor’s Version) yay[happy]', 'This lady has been on my FYP since three days ago and every time her vid pops up the “yay” is alw so cute 😭💗', '@♾️me in the future', '@PluhPleh YAY >u<', '@mrbeastfangirl123 YAYY!!', '@𝓡𝓲𝓻𝓲💗 she’s so cute', 'J’aime trop son ZARA ZARA ZARA', '@safi HERMES']",31200,1424,,"['ファッション', 'fashion', '穿搭']",2023-10-10,2023-11-10
https://www.tiktok.com/@bylindsayalbanese/video/6837631123527372037,bylindsayalbanese,3900000,230900,1405,"['nah bruh im definitely saying them right', 'I’m french she’s not even saying them right🤡', 'Girl who didn’t know this 🤣😊', 'Many!', 'is this not common knowledge?', 'As a stylish I would say no', 'I’m very sorry to point it out, but you’re also saying them wrong', 'girl you are saying them wrong too', ""Sorry, but there are some faults. I don't understand why someone wants to teach others but is also pronouncing the names wrong? greetings from europe."", 'And u are also saying them wrong 😂', 'C’est faux ❌ wrong ❌ bad pronunciation . It’s french', 'You siad them wrong 😂 you have to be a French speaker', 'No you don’t. Americans buy these brands and this is an acceptable way to say them', 'I’m sorry but as a French woman, she pronounced them as good as an American could possibly do it. I think her pronunciation is decent 👍', 'Thank you babe', 'When you speak french it’s easier 🙈', 'Yes but I’m not French!', 'Im french and you are saying them wrong. The G and N are not silent', ""The Louboutin one isn't right"", 'Yes yes', 'All she does is say Louis Vuitton and Christian loubiton in a French has accent i-💀', ""why assume we're all getting this wrong. you didn't teach me anything [happy]"", 'Oh good! But you click to watch the video didn’t you? Thank you for the love', 'Thanks Karen.', 'gurl u said louis vuitton wrong but go off luv 🥰', 'She looks like Rachel from friends']",14300,6522,Do you say them wrong or right?,"['fyp', 'fashion', 'learnontiktok', 'KeepingItCute', 'learnfromme', 'foryou']",2020-06-12,2023-11-10
https://www.tiktok.com/@2poor4prada/video/7225701867970399530,2poor4prada,74800,8527,55,"['My absolute dream is to do what you do. I gave up on wanting to be an actress and focused more on styling but i’d love to hear how you got into acting', 'How did you get into styling ? Did you go to school for it ?', 'I got into styling via acting because I wanted to be on set more and started styling to merge both my passions together!!', '3 women by Robert Altman ! The whole movie is so stylistically satisfying 🥰', 'Omg I have to watch !!', 'Casino!!! Sharon Stone absolutely slayed every scene', 'Head over heels , la boum 2 , la riffa , girl 6 , wicked minds fave inspo movies', '!!!! So true omg', 'Anything by Pedro Almodóvar', '🤭 true', 'The Apple 1980, Party Girl 1995', 'Love!', 'omg yes, I love all of these! Thanks for the recommendations', '🥰Yay hope you enjoy the moviessss', 'yes edith head was an icon!', '🙏🏼 she truly was one of the most influential designers for pop culture and film for her time. I love her!!', 'part 2 please 🥰', '😏 Will post tomorrow', 'Also singing in the rain!:)', 'Absolutely!! I’ll have to make part 2 🤩', 'Omg when I saw this I knew What A Way To Go had to be mentioned. Spectacular wardrobe. One of my favourite films', 'Same!! It’s such a good film', 'oh I love this', '🥹❤️', 'ahhh love this', 'Showgirls!! One of my favourites for fashion', 'LOVE', 'The Star Wars prequels low key', 'If only I’m in the mood for love wasn’t so boring', 'Yes what a way to go is soooo underrated by the general public, it’s insaneeeee', 'Oké but weirdly enough I feel like the hunger games are also really good films for fashion']",5393,57,Most Iconic Films for Fashion | part 1,"['film', 'fashion', 'fashiontiktok', 'fashionhistory', 'filmhistory', 'iconicfashion', 'fashioninfilm', 'greenscreen', 'foryou', 'fyp']",2023-04-24,2023-11-10
https://www.tiktok.com/@modelsphase/video/7098517927011388678,modelsphase,10300000,2700000,5337,"[""PLS DO MINJU KIM SHE'S ICONIC"", 'OMG I LOVE HER SM, I saw her design for the first time when I was watching a kdrama and I fell in lovee', 'THESE WERE PERFECT FOR THIS YEAR’S MET', 'imagine kylie and kendall in 1st one at this met gala', 'Literally art works', 'now this is fashion at its finest', 'People saying it should be at the met gala😂 this is haute couture, it costs millions and was created by hand. It’s art. U don’t just wear art.', 'They are very chandelier-esque & I am in love with it', 'Ya but who wears that', '@1insung this is what I expected at the MET GALA', 'The reason i wanna be a designer: so i can make beautiful clothes like thess', ""Okay that's It I'm in love"", '@zeebrewster omggg', 'This is not fashion this is art in my opinion', 'yeah amd i want to be a big disigner one Day!', 'the brand name', 'Guo Pei', 'THE LAST ONE @akusheaven', '@ten_alien ohmygod', '@mia ngl pretty cool', 'She could be th remodel']",172200,5502,,"['guopei', 'fashion', 'art']",2022-05-16,2023-11-10
https://www.tiktok.com/@fashionforwardxo/video/7136945603342257414,fashionforwardxo,14400000,793100,1452,"['i love that you’re not putting your shoes on the bed', 'I have a uniform..', '96% intro 4% the point of the video 🥰', 'ur killing me w the intro 😭', 'On a des uniformes 🥰', 'J’ai sport en première heure donc pas doutfit', ""where's the top and sweater from??"", 'top from simons and sweater from brandy', 'can you make the intro longer i wanted to watch it more', 'taking notes🤔🙌🏻', 'Where are the jeans from ?', 'im in ireland and have a uniform', 'J’AI RIEN ACHETER J’AI ENCORE MES TRUC SKINNY DE L’ANNÉE DERNIÈRE ET JE REPREND VENDREDI/MARDI COMMENT JE FAIS!?', 'Why was the shoes floating', 'Where ur jeans from ?', 'Where ur jeans from? 💓', 'zara! linked on my motom', 'Where is the outfit from?', 'unfortunately, we have uniform', 'I need to know where to get good jeans someone please help!', 'song name? <3', 'Name song ?']",89300,1443,as you can tell im obsessed with the sweater tied over the shoulder look 😚,"['backtoschooloutfit', 'firstdayofschooloutfit', 'schooloutfit', 'fashion', 'outfitidea', 'schooloutfitidea']",2022-08-28,2023-11-10
https://www.tiktok.com/@visionary.magazine_/video/7249032159787339035,visionary.magazine_,6000000,797400,2744,"['YOU DID NOT JUST PUT SCARFXCE AND SAY NOTHING', 'aint that scarface', 'the third couple seems like Rio and Tokyo from Money heist', 'Fresh people in Tokyo', '@ngiokpo yo it’s the scarfxce dude', 'I know scarface when i see him', 'Japan style hits diff🔥', 'j’vous jure quand j’étais au japon y’en a pas un seul qui n’étais pas bien habillée', 'C’est les tokyo revengers wshh', 'alice in borderland location 👁👄👁', 'Scandinavian and Japanese street fashion are my fave🥰🥰🥰', 'This is sadly only like every one in 8 people that actually dress like these and that’s just in Tokyo in my city of Osaka you will barely see this😭✨', ""now i'd be called homeless if i went out walking with my day to day clothes in tokyo"", 'I would definitely be made fun of in Tokyo for my clothing style', '@ghvstfvvce le vibes di Alice in borderland', 'Must be an off day for Tokyo usually fits are fire', 'they coming from Tokyo revenge', 'they got my boy scarface!! @Kerliiah♡︎', ""4th he's scarfxce, he's from LA xd"", '@eric yo scarface 😂']",66200,4238,"Tokyo Vibes: Kind hearts and killer fashion, Japan-style 🇯🇵☄️","['streetfashion', 'ootd', 'outfitinspo', 'japan', 'tokyo', 'streetstyle']",2023-06-26,2023-11-10
https://www.tiktok.com/@catchthedit1/video/7290926811201195270,catchthedit1,3800000,724100,1709,"['im literally Tyler Durden', 'whats fight club?', ""i'm the narrator"", 'it sounds like he is walking in heels', 'servinggg cunt', 'Movie name?', 'olala brad pitt', 'Rule 1 is to not tell anyone about fight club', '@shea mmmm love me some brad Pitt', 'Le nom du film svp?', 'Why was there just empty clips for the first one', 'What’s the song', 'which movie is this?', 'Je vois personne y’a que moi ouuu ?', '@backsh0ts This for u', 'Movie name?', 'song?', 'bro edited the air', 'Bros super lean', '@Ms_P_p me and bro']",151700,6336,Just fashion #fightclub #bradpitt #fashion #edwardnorton #edit,[],2023-10-17,2023-11-10
https://www.tiktok.com/@gracetodd73/video/7070877123031911681,gracetodd73,11600000,1500000,7338,"['The boy at then end with telfar bag is deffo the best dressed :)', 'ALSO: I filmed these people because i thought they looked BEAUTIFUL! if anyone in this video sees this and wants me to remove this vid that is fine xx', ""no cause I'd be the only one with sweatpants and a hoodie 😀😀"", 'blue coat girl 🤌🏼', 'THE ASIAN GIRL WITH THE WHITE BERRET OMG', 'do you need to have good grades to enroll in fashion school?', 'yeap. they definitely need those lessons 😀', 'Everyone probably judges each other', 'It’s a fashion school for a reason 😍', 'I and my friends were fashion design students, we designed cool clothes but we dressed like sh1t💀', 'Iconic', 'People are trying so hard💀', 'nice no revealing clothes', '@gremlins.b34rd rethinking law', 'FASHION SCHOOL EXISTS?? what do i need to do to be accepted pls', '@iiloveniquee @iiheartwinterr 😻!', 'Wow🥺🥺🥺', '@emilija gonna be u', 'This is very cool because you can wear everything you want and every style you want without people judging you(like your classmates at school)', 'except the blue coat girl everyone looks like average millenials', 'too basic', 'I think everyone in my fashion school dressed down and we all looked like we got up 5 minutes before class lol', 'i belong here', '@aarush i’m gonna tag u in fashion tiktoks and ur not gonna complain ok', '@elliespammssss remember the time we were pretending we were fashionistas and I dressed you up in a bin bag? well im going to a fashion school', 'so just have a long coat', 'i love how everyone is walking with so muc confidence', ""That's why they need fasion school"", 'Jarring', 'If u call that fashion school then mine is fashion fashion fashion school', 'Yes queen girl slay', 'They look regular like everybody in Switzerland I don’t see any difference 🧐🤨', '@leen__onnab us one day', 'watch me pull up i na tracksuit lmao', '@all.the_madmen all of them r so cool', '@lalalatelle @letjhavinlead101 @swiep0_ gusto ko man😭😭😭', 'do you get expelled if you wear sweatpants and a hoodie', 'Coolest crows always 😬']",44900,7634,it’s definitely giving,"['fyp', 'fashion', 'fashionweek', 'fashionschool', 'fashionschoolcheck']",2022-03-03,2023-11-10
https://www.tiktok.com/@feli.st4rs/video/7269832668240416005,feli.st4rs,16500000,2500000,22400,"['y2k style is the best', 'Isn’t this acubi/cyber core?', 'Y2K STYLE ALL THE WAYYYY', 'live laugh love y2k style🤭', ""that's acubi.."", 'yall know y2k means year 2000s 😭', '@KYLA🎧 like what?!🤪', 'Y2K/acubi is for every body shape yall ❤️', '@𝐒✞ PLEASE!!!!', ""when you don't have the body for the tops<<😔"", 'I love y2k bc I am skinny-', '@maryam🌸 girl.. you don’t wear that.. bfr', 'I LOVEEE y2k and I have the body for it I just need the budget for it 😭', 'love this style but this is actually acubi or cyber y2k', 'y2k my favorite style🌷🙌🏻', 'This is your sign to go to the thrift store (I got most of my y2k stuff there)', 'I have the first pants oo I’m so y2k', '@Tik Toker BROOOOO 😭', 'Where’s most of the y2k😭', 'To everyone that’s saying they love y2k but also saying they don’t have that kind of body, be you and wear what you like']",388400,106700,,"['y2kstyle', 'starfeli', 'fashion', '2000s']",2023-08-21,2023-11-10
https://www.tiktok.com/@editbytyphoon/video/7293988012642372897,editbytyphoon,7447,780,12,"['🔥🔥🔥🔥', '🔥🔥', 'Where the likes at I’m investing', 'Mais mais 😳😳quoi mais mec t trop chaud', 'Merci mon reuf!!🙏🙏', 'C’est quoi ce poulet 🔥🔥', 'C’est le poulet du siècle🤌', 'Carrément ça va se toucher sur ce poulet 😓', 'Mmh évite quand même 🤣']",136,13,✨FASHION✨,"['teambe💎', 'CapCut', 'cars', 'edit', 'viral', 'trending', 'carsoftiktok']",2023-10-25,2023-11-10
https://www.tiktok.com/@nippon.style.archive/video/7194817603385232641,nippon.style.archive,1800000,178200,655,"['Where are you finding these peopleN I’ve been in Tokyo for a while and not seen anyone this cool', 'First guy looked like he was guarding the time stone - boyfriend', '@ryan <3 woww', 'These are all our clips/photos, not sure who’s uploading them here, but they are shot by us in Tokyo.', '@itzaavin i got confused i thought he grew hair or smth', 'Le premier me fait penser à Ikkaku Madarame de Bleach 😳', 'Nvm i would look like homeless here', 'This first guy, he was filming in short movies in Japan. Working with my friend. He is so cool with what he can wear and look', 'guy in the vid clip slayed', '🥰🥰🥰🥰', 'ToKyo:yello,purple,blue…Seoul:black,gray,white', 'I may be dating myself, but does anyone remember Fruits? They publishes books/magazines of just shots of Japanese street fashion. 🥰', 'Japanese don’t need luxury brands to be fashionable 😏', 'First guy slayed so hard i cant focus on the others 😭', 'Je trouve ça beau jsp pourquoi 😭', 'Cooollll fashion🙌🙏🏻👍🏻👍🏻👍🏻😇', 'Gorgeous fashion looks 😳', 'I am in love with the first guy looks and fit. Something so exotic😊', 'Stunnin’', 'Kevin: goofy']",12300,749,Tokyo Fashion 🖤 Follow for more,"['fyp', 'tiktok', 'trending', 'fashion']",2023-01-31,2023-11-10
https://www.tiktok.com/@mr.dasante/video/7234158791602818331,mr.dasante,22600000,343000,647,"['My knees could never 😂😅', 'It could 😂🥰🥰🙏🏿❤️', 'Give us a 35+ pose bc my pop lock and drop it knees been gone 😂', 'I got that same fit💙', 'my knees said nah', 'Hahah you can do it 🙏🏿😂❤️', 'Not the prison pose😏🤦🏻\u200d♀️🤦🏻\u200d♀️🤦🏻\u200d♀️🤦🏻\u200d♀️', 'That jumpsuit tho!', '🔥👌🏿', 'Looks like a prison pose', 'he assuming our knees work 😂😂😂😂', 'Not the tap hunnie 😂😂😂', 'It’s the prison pose for', '📝 noted!', 'Yes take note 🥰', 'Who is going to help me up????😂', 'I will 😂🥰', 'My knees ?!?! 😂😂😂', 'Hahaha 😂', ""My knees can't handle that !"", '🥰🥰😂', 'Iono, my knees made noise 😂', 'I tried this pose, it didn’t come as good as this one🥺', 'Ok but I may not get back up ⬆️!! 😅😂😂😂', 'You can 😂😂', 'It’s my knees that say nope', '😂😂🥰', 'But I will need you to stand behind me cause these knees could never hahh. I love these. Keep them coming.🥰', 'I will help you 🥰', ""Any poses for us that don't have hour glass figures?""]",38000,5303,Love the fit of the outfit 😍 Pose Photography Idea 📸,"['poseideas', 'posingtips', 'howtopose', 'pose', 'style', 'fashion', 'london']",2023-05-17,2023-11-10
https://www.tiktok.com/@nazwaadinda_02/video/7217839693113691418,nazwaadinda_02,1000000,81200,359,"['spilll tassss', 'spill sendaalll', 'spill blouse', 'amazing', 'Ok thx', '🥰🥰', 'kakaknya terlalu estetik orgnya, jd cakep cakep aja', 'spil celana pertama', 'celana yg pertamaaa kaaa spik', 'spill tuniknya', 'spil aksesoris beltnya ka😭🙏🙏🙏', 'spill celana yang dipake pertama td kak, gatau nama celana nya :(', 'itu yg Tunik beli dimana sihhh', 'kk spil celana cutbray item nyaa dongg', 'Suka banget ngikutin dri pas zaman covid', 'spil rok putih kak', 'wah outfit nya bagus bgt kak🥰', 'kaa rekomendasi dress buat perpisahan', 'kk spil tasnya😭', 'Yg ke 2 ps blm di tryn simpel bgt pas di tryon JADI MEWAH BGT kek cantik elegan gtu sukaaa yg 2🥺🥺']",10000,507,"semuanya hijab friendly, tonton sampe abis !😍 || semua n o [304]dibio /",['cellulose.id'],2023-04-03,2023-11-10
https://www.tiktok.com/@audios._for_.editz/video/7293800129172114696,audios._for_.editz,21100,1000,4,"['@♡𝓛0𝓿3𝔂𝓴𝓪𝔀𝓪!! ♡ 🇱🇦🇲🇽 make a edit with itttttt', ""that's my beautiful boy in the backround""]",219,2,FASHION - Edit/audio,"['nabila', 'fyp', 'viral', 'blowthisup', 'popular', 'edit', 'unknown', 'anime', 'audio']",2023-10-25,2023-11-10
https://www.tiktok.com/@judygaocouture/video/6989460110384975105,judygaocouture,26200000,5400000,17300,"['the things i would do to model one of your dresses🥺', 'The fact that I play with these dresses on covet and never think about the fact that are real💀', 'Lol 😂 more dresses coming soon huni 💜', 'Your stuff is so pretty!!! I wish it was more plus size, I’m 3xl You should do a burnt orange dress! -alexa', 'Thank you Alexa!! Yes I make any design to your measurements 🥰', 'Ok. I need this but in a emerald green or a Ruby red 🤤😍 stunning. Beyond stunning!', 'So beautiful', 'Thank you Jessica!! 🙏🥰', 'Oh my god la robe de mes reves', 'Can we talk about your ✨ hair ✨', 'Omg I wish it was mine 😭 the end clip is of @jessyca.vandor and she has the most gorgeous hair', '@bellaw823 my dream would be making this dress', 'can u design one for muslim girl', 'This is beautiful! The color is so vibrant😍😍 What kind of fabric is that?', 'This looks amazing 😳😍', '@riasumman the top of the dress is so pretty', 'what kind of fabric is that?', '@Kiki this would look so beautiful on you darling x', 'I love the dress but are we gonna talk about how pretty you are?', '@jannahlovesu @pasta0822 omg a dream', '@maria_idk08 omg 😳', ""I'm a graduating student and this vid give me inspiration to work hard. Imagine wearing such dress and graduate with latin honors."", '@eli_theyellowteletubbie my new dream is to have a custom made prom dress senior year']",308100,43000,Graduation dress for,"['jessyca.vandor', 'fashiondesign', 'sewing', 'madeinNZ']",2021-07-27,2023-11-10
